acquisition,incident_beam_intensity,transmitted_beam_intensity,ring_current,start_time,end_time
B0147_S3_7_300C10p_att00_Rq0_00718,644165.0,215980.0,96.22638702392578,2022-03-06 23:13:42,2022-03-06 23:13:44
B0147_S3_7_300C10p_att00_Rq0_00719,644573.0,216085.0,96.22383117675781,2022-03-06 23:13:48,2022-03-06 23:13:50
B0147_S3_7_300C10p_att00_Rq0_00720,641989.0,216324.0,96.22085571289062,2022-03-06 23:13:54,2022-03-06 23:13:56
B0147_S3_7_300C10p_att00_Rq0_00721,641252.0,214910.0,96.21847534179688,2022-03-06 23:13:59,2022-03-06 23:14:02
B0147_S3_7_300C10p_att00_Rq0_00722,644488.0,217861.0,96.21522521972656,2022-03-06 23:14:07,2022-03-06 23:14:09
B0147_S3_7_300C10p_att00_Rq0_00723,647912.0,218938.0,96.21182250976562,2022-03-06 23:14:13,2022-03-06 23:14:15
B0147_S3_7_300C10p_att00_Rq0_00724,644466.0,218775.0,96.20795440673828,2022-03-06 23:14:21,2022-03-06 23:14:23
B0147_S3_7_300C10p_att00_Rq0_00725,650712.0,219573.0,96.20504760742188,2022-03-06 23:14:26,2022-03-06 23:14:29
B0147_S3_7_300C10p_att00_Rq0_00726,650649.0,219440.0,96.20301818847656,2022-03-06 23:14:32,2022-03-06 23:14:34
B0147_S3_7_300C10p_att00_Rq0_00727,644103.0,218255.0,96.20056915283203,2022-03-06 23:14:38,2022-03-06 23:14:40
B0147_S3_7_300C10p_att00_Rq0_00728,649232.0,218692.0,96.19731903076172,2022-03-06 23:14:44,2022-03-06 23:14:46
B0147_S3_7_300C10p_att00_Rq0_00729,640866.0,217810.0,96.19302368164062,2022-03-06 23:14:53,2022-03-06 23:14:55
B0147_S3_7_300C10p_att00_Rq0_00730,643220.0,217624.0,96.1893310546875,2022-03-06 23:14:59,2022-03-06 23:15:01
B0147_S3_7_300C10p_att00_Rq0_00731,641899.0,217018.0,96.18779754638672,2022-03-06 23:15:05,2022-03-06 23:15:07
B0147_S3_7_300C10p_att00_Rq0_00732,640595.0,215283.0,96.18529510498047,2022-03-06 23:15:10,2022-03-06 23:15:13
B0147_S3_7_300C10p_att00_Rq0_00733,640938.0,216533.0,96.18283081054688,2022-03-06 23:15:16,2022-03-06 23:15:18
B0147_S3_7_300C10p_att00_Rq0_00734,648751.0,217828.0,96.17776489257812,2022-03-06 23:15:25,2022-03-06 23:15:27
B0147_S3_7_300C10p_att00_Rq0_00735,650630.0,218374.0,96.17381286621094,2022-03-06 23:15:31,2022-03-06 23:15:33
B0147_S3_7_300C10p_att00_Rq0_00736,650262.0,218193.0,96.172119140625,2022-03-06 23:15:36,2022-03-06 23:15:39
B0147_S3_7_300C10p_att00_Rq0_00737,645171.0,217569.0,96.16901397705078,2022-03-06 23:15:42,2022-03-06 23:15:44
B0147_S3_7_300C10p_att00_Rq0_00738,642412.0,216615.0,96.16615295410156,2022-03-06 23:15:48,2022-03-06 23:15:50
B0147_S3_7_300C10p_att00_Rq0_00739,643233.0,215671.0,96.16465759277344,2022-03-06 23:15:53,2022-03-06 23:15:56
B0147_S3_7_300C10p_att00_Rq0_00740,643795.0,217019.0,96.1618423461914,2022-03-06 23:15:59,2022-03-06 23:16:01
B0147_S3_7_300C10p_att00_Rq0_00741,646447.0,216700.0,96.1589126586914,2022-03-06 23:16:05,2022-03-06 23:16:07
B0147_S3_7_300C10p_att00_Rq0_00742,644335.0,217403.0,96.1549072265625,2022-03-06 23:16:13,2022-03-06 23:16:15
B0147_S3_7_300C10p_att00_Rq0_00743,648279.0,218630.0,96.1503677368164,2022-03-06 23:16:20,2022-03-06 23:16:23
B0147_S3_7_300C10p_att00_Rq0_00744,647572.0,218247.0,96.14676666259766,2022-03-06 23:16:27,2022-03-06 23:16:30
B0147_S3_7_300C10p_att00_Rq0_00745,650913.0,219216.0,96.1458740234375,2022-03-06 23:16:33,2022-03-06 23:16:35
B0147_S3_7_300C10p_att00_Rq0_00746,642762.0,216298.0,96.14259338378906,2022-03-06 23:16:39,2022-03-06 23:16:41
B0147_S3_7_300C10p_att00_Rq0_00747,649559.0,218447.0,96.13993835449219,2022-03-06 23:16:44,2022-03-06 23:16:47
B0147_S3_7_300C10p_att00_Rq0_00748,642945.0,216033.0,96.13648223876953,2022-03-06 23:16:50,2022-03-06 23:16:52
B0147_S3_7_300C10p_att00_Rq0_00749,646692.0,217162.0,96.13333129882812,2022-03-06 23:16:56,2022-03-06 23:16:58
B0147_S3_7_300C10p_att00_Rq0_00750,646044.0,216816.0,96.13062286376953,2022-03-06 23:17:01,2022-03-06 23:17:04
B0147_S3_7_300C10p_att00_Rq0_00751,646203.0,216725.0,96.12873840332031,2022-03-06 23:17:07,2022-03-06 23:17:10
B0147_S3_7_300C10p_att00_Rq0_00752,648146.0,217271.0,96.12623596191406,2022-03-06 23:17:13,2022-03-06 23:17:15
B0147_S3_7_300C10p_att00_Rq0_00753,643905.0,216691.0,96.12151336669922,2022-03-06 23:17:24,2022-03-06 23:17:26
B0147_S3_7_300C10p_att00_Rq0_00754,649955.0,216911.0,96.11730194091797,2022-03-06 23:17:29,2022-03-06 23:17:31
B0147_S3_7_300C10p_att00_Rq0_00755,647904.0,216850.0,96.11610412597656,2022-03-06 23:17:35,2022-03-06 23:17:37
B0147_S3_7_300C10p_att00_Rq0_00756,641109.0,214498.0,96.11154174804688,2022-03-06 23:17:41,2022-03-06 23:17:43
B0147_S3_7_300C10p_att00_Rq0_00757,643279.0,215177.0,96.11100006103516,2022-03-06 23:17:46,2022-03-06 23:17:49
B0147_S3_7_300C10p_att00_Rq0_00758,641306.0,214461.0,96.10752868652344,2022-03-06 23:17:52,2022-03-06 23:17:54
B0147_S3_7_300C10p_att00_Rq0_00759,642291.0,216817.0,96.10498046875,2022-03-06 23:17:58,2022-03-06 23:18:00
B0147_S3_7_300C10p_att00_Rq0_00760,646398.0,216069.0,96.1012191772461,2022-03-06 23:18:07,2022-03-06 23:18:09
B0147_S3_7_300C10p_att00_Rq0_00761,650340.0,217414.0,96.09746551513672,2022-03-06 23:18:12,2022-03-06 23:18:15
B0147_S3_7_300C10p_att00_Rq0_00762,645902.0,218020.0,96.09234619140625,2022-03-06 23:18:23,2022-03-06 23:18:26
B0147_S3_7_300C10p_att00_Rq0_00763,647427.0,218397.0,96.09102630615234,2022-03-06 23:18:29,2022-03-06 23:18:31
B0147_S3_7_300C10p_att00_Rq0_00764,646801.0,218027.0,96.08786010742188,2022-03-06 23:18:35,2022-03-06 23:18:37
B0147_S3_7_300C10p_att00_Rq0_00765,642129.0,218346.0,96.08468627929688,2022-03-06 23:18:40,2022-03-06 23:18:43
B0147_S3_7_300C10p_att00_Rq0_00766,639282.0,216309.0,96.0819320678711,2022-03-06 23:18:46,2022-03-06 23:18:48
B0147_S3_7_300C10p_att00_Rq0_00767,637496.0,215539.0,96.07893371582031,2022-03-06 23:18:52,2022-03-06 23:18:54
B0147_S3_7_300C10p_att00_Rq0_00768,642902.0,216111.0,96.07557678222656,2022-03-06 23:18:57,2022-03-06 23:18:59
B0147_S3_7_300C10p_att00_Rq0_00769,642933.0,215967.0,96.07189178466797,2022-03-06 23:19:03,2022-03-06 23:19:05
B0147_S3_7_300C10p_att00_Rq0_00770,866155.0,290750.0,96.0688247680664,2022-03-06 23:19:10,2022-03-06 23:19:13
B0147_S3_7_300C10p_att00_Rq0_00771,646512.0,216875.0,96.06592559814453,2022-03-06 23:19:17,2022-03-06 23:19:19
B0147_S3_7_300C10p_att00_Rq0_00772,645758.0,216521.0,96.06302642822266,2022-03-06 23:19:22,2022-03-06 23:19:25
B0147_S3_7_300C10p_att00_Rq0_00773,643848.0,215480.0,96.06074523925781,2022-03-06 23:19:28,2022-03-06 23:19:30
B0147_S3_7_300C10p_att00_Rq0_00774,642264.0,215169.0,96.05831909179688,2022-03-06 23:19:34,2022-03-06 23:19:36
B0147_S3_7_300C10p_att00_Rq0_00775,642662.0,215159.0,96.05290222167969,2022-03-06 23:19:43,2022-03-06 23:19:45
B0147_S3_7_300C10p_att00_Rq0_00776,646262.0,216296.0,96.0512466430664,2022-03-06 23:19:49,2022-03-06 23:19:51
B0147_S3_7_300C10p_att00_Rq0_00777,645709.0,216004.0,96.04878997802734,2022-03-06 23:19:54,2022-03-06 23:19:57
B0147_S3_7_300C10p_att00_Rq0_00778,647014.0,216408.0,96.04402923583984,2022-03-06 23:20:00,2022-03-06 23:20:02
B0147_S3_7_300C10p_att00_Rq0_00779,642734.0,214931.0,96.04242706298828,2022-03-06 23:20:06,2022-03-06 23:20:08
B0147_S3_7_300C10p_att00_Rq0_00780,647131.0,216395.0,96.0397720336914,2022-03-06 23:20:13,2022-03-06 23:20:15
B0147_S3_7_300C10p_att00_Rq0_00781,640310.0,215293.0,96.03362274169922,2022-03-06 23:20:23,2022-03-06 23:20:26
B0147_S3_7_300C10p_att00_Rq0_00782,645744.0,218021.0,96.03007507324219,2022-03-06 23:20:31,2022-03-06 23:20:33
B0147_S3_7_300C10p_att00_Rq0_00783,642473.0,217926.0,96.02767944335938,2022-03-06 23:20:37,2022-03-06 23:20:39
B0147_S3_7_300C10p_att00_Rq0_00784,641165.0,217327.0,96.02393341064453,2022-03-06 23:20:42,2022-03-06 23:20:45
B0147_S3_7_300C10p_att00_Rq0_00785,649719.0,218900.0,96.0210952758789,2022-03-06 23:20:48,2022-03-06 23:20:50
B0147_S3_7_300C10p_att00_Rq0_00786,648870.0,218489.0,96.01868438720703,2022-03-06 23:20:54,2022-03-06 23:20:56
B0147_S3_7_300C10p_att00_Rq0_00787,644374.0,216801.0,96.01659393310547,2022-03-06 23:21:00,2022-03-06 23:21:02
B0147_S3_7_300C10p_att00_Rq0_00788,642448.0,216013.0,96.0135726928711,2022-03-06 23:21:05,2022-03-06 23:21:08
B0147_S3_7_300C10p_att00_Rq0_00789,648999.0,218078.0,96.01102447509766,2022-03-06 23:21:11,2022-03-06 23:21:13
B0147_S3_7_300C10p_att00_Rq0_00790,647156.0,217295.0,96.00536346435547,2022-03-06 23:21:25,2022-03-06 23:21:27
B0147_S3_7_300C10p_att00_Rq0_00791,898521.0,301569.0,96.00222778320312,2022-03-06 23:21:30,2022-03-06 23:21:34
B0147_S3_7_300C10p_att00_Rq0_00792,645856.0,216602.0,95.99836730957031,2022-03-06 23:21:37,2022-03-06 23:21:39
B0147_S3_7_300C10p_att00_Rq0_00793,647551.0,216886.0,95.99556732177734,2022-03-06 23:21:43,2022-03-06 23:21:45
B0147_S3_7_300C10p_att00_Rq0_00794,647833.0,216186.0,95.99301147460938,2022-03-06 23:21:50,2022-03-06 23:21:52
B0147_S3_7_300C10p_att00_Rq0_00795,647988.0,217014.0,95.99060821533203,2022-03-06 23:21:55,2022-03-06 23:21:58
B0147_S3_7_300C10p_att00_Rq0_00796,647845.0,216843.0,95.9881820678711,2022-03-06 23:22:01,2022-03-06 23:22:03
B0147_S3_7_300C10p_att00_Rq0_00797,644994.0,215867.0,95.98576354980469,2022-03-06 23:22:07,2022-03-06 23:22:09
B0147_S3_7_300C10p_att00_Rq0_00798,646578.0,216341.0,95.98184967041016,2022-03-06 23:22:13,2022-03-06 23:22:15
B0147_S3_7_300C10p_att00_Rq0_00799,651260.0,217839.0,95.97837829589844,2022-03-06 23:22:18,2022-03-06 23:22:21
B0147_S3_7_300C10p_att00_Rq0_00800,650720.0,217641.0,95.97632598876953,2022-03-06 23:22:24,2022-03-06 23:22:27
B0147_S3_7_300C10p_att00_Rq0_00801,644985.0,215708.0,95.97399139404297,2022-03-06 23:22:30,2022-03-06 23:22:32
B0147_S3_7_300C10p_att00_Rq0_00802,642281.0,216891.0,95.96955871582031,2022-03-06 23:22:38,2022-03-06 23:22:40
B0147_S3_7_300C10p_att00_Rq0_00803,638382.0,216583.0,95.9677963256836,2022-03-06 23:22:44,2022-03-06 23:22:46
B0147_S3_7_300C10p_att00_Rq0_00804,639596.0,215731.0,95.96491241455078,2022-03-06 23:22:49,2022-03-06 23:22:52
B0147_S3_7_300C10p_att00_Rq0_00805,648894.0,218713.0,95.96150970458984,2022-03-06 23:22:56,2022-03-06 23:22:58
B0147_S3_7_300C10p_att00_Rq0_00806,648227.0,218332.0,95.95873260498047,2022-03-06 23:23:01,2022-03-06 23:23:04
B0147_S3_7_300C10p_att00_Rq0_00807,648706.0,218321.0,95.9557876586914,2022-03-06 23:23:07,2022-03-06 23:23:09
B0147_S3_7_300C10p_att00_Rq0_00808,645440.0,217073.0,95.95309448242188,2022-03-06 23:23:13,2022-03-06 23:23:15
B0147_S3_7_300C10p_att00_Rq0_00809,640996.0,216635.0,95.95086669921875,2022-03-06 23:23:18,2022-03-06 23:23:21
B0147_S3_7_300C10p_att00_Rq0_00810,647607.0,217537.0,95.94780731201172,2022-03-06 23:23:24,2022-03-06 23:23:26
B0147_S3_7_300C10p_att00_Rq0_00811,645381.0,216651.0,95.9445571899414,2022-03-06 23:23:30,2022-03-06 23:23:32
B0147_S3_7_300C10p_att00_Rq0_00812,650524.0,218284.0,95.94186401367188,2022-03-06 23:23:35,2022-03-06 23:23:38
B0147_S3_7_300C10p_att00_Rq0_00813,649341.0,217660.0,95.94047546386719,2022-03-06 23:23:41,2022-03-06 23:23:44
B0147_S3_7_300C10p_att00_Rq0_00814,648266.0,216564.0,95.93679809570312,2022-03-06 23:23:47,2022-03-06 23:23:49
B0147_S3_7_300C10p_att00_Rq0_00815,644078.0,215798.0,95.9345703125,2022-03-06 23:23:53,2022-03-06 23:23:55
B0147_S3_7_300C10p_att00_Rq0_00816,647179.0,216742.0,95.92845153808594,2022-03-06 23:24:03,2022-03-06 23:24:05
B0147_S3_7_300C10p_att00_Rq0_00817,643779.0,215549.0,95.92732238769531,2022-03-06 23:24:09,2022-03-06 23:24:11
B0147_S3_7_300C10p_att00_Rq0_00818,649402.0,217356.0,95.92484283447266,2022-03-06 23:24:14,2022-03-06 23:24:17
B0147_S3_7_300C10p_att00_Rq0_00819,646403.0,216322.0,95.92088317871094,2022-03-06 23:24:20,2022-03-06 23:24:22
B0147_S3_7_300C10p_att00_Rq0_00820,647480.0,216656.0,95.91893768310547,2022-03-06 23:24:26,2022-03-06 23:24:28
B0147_S3_7_300C10p_att00_Rq0_00821,643108.0,215155.0,95.91497802734375,2022-03-06 23:24:32,2022-03-06 23:24:35
B0147_S3_7_300C10p_att00_Rq0_00822,642304.0,216981.0,95.91154479980469,2022-03-06 23:24:40,2022-03-06 23:24:43
B0147_S3_7_300C10p_att00_Rq0_00823,649170.0,219147.0,95.90937805175781,2022-03-06 23:24:46,2022-03-06 23:24:48
B0147_S3_7_300C10p_att00_Rq0_00824,647704.0,218524.0,95.90676879882812,2022-03-06 23:24:52,2022-03-06 23:24:54
B0147_S3_7_300C10p_att00_Rq0_00825,636491.0,215790.0,95.90339660644531,2022-03-06 23:24:58,2022-03-06 23:25:00
B0147_S3_7_300C10p_att00_Rq0_00826,648916.0,218610.0,95.89917755126953,2022-03-06 23:25:08,2022-03-06 23:25:11
B0147_S3_7_300C10p_att00_Rq0_00827,648852.0,218492.0,95.89610290527344,2022-03-06 23:25:14,2022-03-06 23:25:16
B0147_S3_7_300C10p_att00_Rq0_00828,648757.0,218313.0,95.89275360107422,2022-03-06 23:25:20,2022-03-06 23:25:22
B0147_S3_7_300C10p_att00_Rq0_00829,647655.0,217784.0,95.88973236083984,2022-03-06 23:25:26,2022-03-06 23:25:28
B0147_S3_7_300C10p_att00_Rq0_00830,646201.0,217129.0,95.88729095458984,2022-03-06 23:25:31,2022-03-06 23:25:34
B0147_S3_7_300C10p_att00_Rq0_00831,647361.0,217407.0,95.88294982910156,2022-03-06 23:25:37,2022-03-06 23:25:39
B0147_S3_7_300C10p_att00_Rq0_00832,641283.0,215247.0,95.88228607177734,2022-03-06 23:25:43,2022-03-06 23:25:45
B0147_S3_7_300C10p_att00_Rq0_00833,646858.0,216984.0,95.8794937133789,2022-03-06 23:25:49,2022-03-06 23:25:51
B0147_S3_7_300C10p_att00_Rq0_00834,646940.0,216483.0,95.87673950195312,2022-03-06 23:25:54,2022-03-06 23:25:57
B0147_S3_7_300C10p_att00_Rq0_00835,638994.0,214147.0,95.87420654296875,2022-03-06 23:26:00,2022-03-06 23:26:02
B0147_S3_7_300C10p_att00_Rq0_00836,647042.0,216785.0,95.87110137939453,2022-03-06 23:26:06,2022-03-06 23:26:08
B0147_S3_7_300C10p_att00_Rq0_00837,645997.0,216346.0,95.86907196044922,2022-03-06 23:26:11,2022-03-06 23:26:14
B0147_S3_7_300C10p_att00_Rq0_00838,647414.0,216762.0,95.86665344238281,2022-03-06 23:26:17,2022-03-06 23:26:19
B0147_S3_7_300C10p_att00_Rq0_00839,657773.0,220186.0,95.86300659179688,2022-03-06 23:26:24,2022-03-06 23:26:27
B0147_S3_7_300C10p_att00_Rq0_00840,647549.0,216761.0,95.8589096069336,2022-03-06 23:26:30,2022-03-06 23:26:32
B0147_S3_7_300C10p_att00_Rq0_00841,646691.0,216418.0,95.85528564453125,2022-03-06 23:26:36,2022-03-06 23:26:38
B0147_S3_7_300C10p_att00_Rq0_00842,640206.0,216290.0,95.85310363769531,2022-03-06 23:26:44,2022-03-06 23:26:46
B0147_S3_7_300C10p_att00_Rq0_00843,642834.0,217097.0,95.84951782226562,2022-03-06 23:26:50,2022-03-06 23:26:52
B0147_S3_7_300C10p_att00_Rq0_00844,640927.0,216318.0,95.84769439697266,2022-03-06 23:26:55,2022-03-06 23:26:58
B0147_S3_7_300C10p_att00_Rq0_00845,647530.0,218390.0,95.84505462646484,2022-03-06 23:27:01,2022-03-06 23:27:03
B0147_S3_7_300C10p_att00_Rq0_00846,643469.0,216882.0,95.84088134765625,2022-03-06 23:27:07,2022-03-06 23:27:09
B0147_S3_7_300C10p_att00_Rq0_00847,644020.0,216902.0,95.83839416503906,2022-03-06 23:27:14,2022-03-06 23:27:16
B0147_S3_7_300C10p_att00_Rq0_00848,649660.0,218674.0,95.8357925415039,2022-03-06 23:27:19,2022-03-06 23:27:22
B0147_S3_7_300C10p_att00_Rq0_00849,643026.0,216287.0,95.83348083496094,2022-03-06 23:27:25,2022-03-06 23:27:27
B0147_S3_7_300C10p_att00_Rq0_00850,648001.0,217840.0,95.83088684082031,2022-03-06 23:27:31,2022-03-06 23:27:33
B0147_S3_7_300C10p_att00_Rq0_00851,648388.0,217831.0,95.82835388183594,2022-03-06 23:27:37,2022-03-06 23:27:39
B0147_S3_7_300C10p_att00_Rq0_00852,643641.0,216128.0,95.82485961914062,2022-03-06 23:27:42,2022-03-06 23:27:45
B0147_S3_7_300C10p_att00_Rq0_00853,645657.0,216692.0,95.82246398925781,2022-03-06 23:27:48,2022-03-06 23:27:50
B0147_S3_7_300C10p_att00_Rq0_00854,641422.0,215099.0,95.82041931152344,2022-03-06 23:27:54,2022-03-06 23:27:56
B0147_S3_7_300C10p_att00_Rq0_00855,646990.0,216890.0,95.8173828125,2022-03-06 23:28:00,2022-03-06 23:28:02
B0147_S3_7_300C10p_att00_Rq0_00856,644275.0,215904.0,95.81412506103516,2022-03-06 23:28:05,2022-03-06 23:28:08
B0147_S3_7_300C10p_att00_Rq0_00857,640754.0,215893.0,95.81135559082031,2022-03-06 23:28:11,2022-03-06 23:28:13
B0147_S3_7_300C10p_att00_Rq0_00858,640160.0,214431.0,95.80790710449219,2022-03-06 23:28:18,2022-03-06 23:28:20
B0147_S3_7_300C10p_att00_Rq0_00859,652409.0,218497.0,95.80500030517578,2022-03-06 23:28:25,2022-03-06 23:28:27
B0147_S3_7_300C10p_att00_Rq0_00860,647867.0,216945.0,95.80268859863281,2022-03-06 23:28:31,2022-03-06 23:28:33
B0147_S3_7_300C10p_att00_Rq0_00861,641716.0,214829.0,95.7989273071289,2022-03-06 23:28:37,2022-03-06 23:28:39
B0147_S3_7_300C10p_att00_Rq0_00862,642140.0,217048.0,95.79582977294922,2022-03-06 23:28:45,2022-03-06 23:28:47
B0147_S3_7_300C10p_att00_Rq0_00863,641507.0,217866.0,95.79286193847656,2022-03-06 23:28:50,2022-03-06 23:28:53
B0147_S3_7_300C10p_att00_Rq0_00864,648170.0,218851.0,95.78924560546875,2022-03-06 23:28:56,2022-03-06 23:28:58
B0147_S3_7_300C10p_att00_Rq0_00865,642343.0,216722.0,95.78712463378906,2022-03-06 23:29:02,2022-03-06 23:29:04
B0147_S3_7_300C10p_att00_Rq0_00866,643264.0,216894.0,95.78466796875,2022-03-06 23:29:08,2022-03-06 23:29:10
B0147_S3_7_300C10p_att00_Rq0_00867,644190.0,217040.0,95.78062438964844,2022-03-06 23:29:13,2022-03-06 23:29:16
B0147_S3_7_300C10p_att00_Rq0_00868,641836.0,217253.0,95.77918243408203,2022-03-06 23:29:19,2022-03-06 23:29:21
B0147_S3_7_300C10p_att00_Rq0_00869,647337.0,217825.0,95.77592468261719,2022-03-06 23:29:26,2022-03-06 23:29:28
B0147_S3_7_300C10p_att00_Rq0_00870,647376.0,217712.0,95.77288818359375,2022-03-06 23:29:31,2022-03-06 23:29:34
B0147_S3_7_300C10p_att00_Rq0_00871,640594.0,215306.0,95.77050018310547,2022-03-06 23:29:37,2022-03-06 23:29:39
B0147_S3_7_300C10p_att00_Rq0_00872,643808.0,216245.0,95.7675552368164,2022-03-06 23:29:43,2022-03-06 23:29:45
B0147_S3_7_300C10p_att00_Rq0_00873,639161.0,214563.0,95.76417541503906,2022-03-06 23:29:49,2022-03-06 23:29:51
B0147_S3_7_300C10p_att00_Rq0_00874,648355.0,217516.0,95.76142883300781,2022-03-06 23:29:55,2022-03-06 23:29:57
B0147_S3_7_300C10p_att00_Rq0_00875,642142.0,217668.0,95.75878143310547,2022-03-06 23:30:01,2022-03-06 23:30:03
B0147_S3_7_300C10p_att00_Rq0_00876,638756.0,216397.0,95.75653839111328,2022-03-06 23:30:06,2022-03-06 23:30:09
B0147_S3_7_300C10p_att00_Rq0_00877,641708.0,216274.0,95.75428771972656,2022-03-06 23:30:12,2022-03-06 23:30:14
B0147_S3_7_300C10p_att00_Rq0_00878,640861.0,214764.0,95.75049591064453,2022-03-06 23:30:18,2022-03-06 23:30:20
B0147_S3_7_300C10p_att00_Rq0_00879,638303.0,215001.0,95.74185180664062,2022-03-06 23:30:35,2022-03-06 23:30:37
B0147_S3_7_300C10p_att00_Rq0_00880,646319.0,216544.0,95.73851776123047,2022-03-06 23:30:41,2022-03-06 23:30:43
B0147_S3_7_300C10p_att00_Rq0_00881,641878.0,214977.0,95.73652648925781,2022-03-06 23:30:47,2022-03-06 23:30:49
B0147_S3_7_300C10p_att00_Rq0_00882,642083.0,217120.0,95.73290252685547,2022-03-06 23:30:55,2022-03-06 23:30:57
B0147_S3_7_300C10p_att00_Rq0_00883,645248.0,218106.0,95.73063659667969,2022-03-06 23:31:00,2022-03-06 23:31:03
B0147_S3_7_300C10p_att00_Rq0_00884,640558.0,216391.0,95.72805786132812,2022-03-06 23:31:06,2022-03-06 23:31:08
B0147_S3_7_300C10p_att00_Rq0_00885,641632.0,217739.0,95.72461700439453,2022-03-06 23:31:12,2022-03-06 23:31:14
B0147_S3_7_300C10p_att00_Rq0_00886,646129.0,217948.0,95.72230529785156,2022-03-06 23:31:17,2022-03-06 23:31:20
B0147_S3_7_300C10p_att00_Rq0_00887,638435.0,216385.0,95.71949005126953,2022-03-06 23:31:23,2022-03-06 23:31:25
B0147_S3_7_300C10p_att00_Rq0_00888,634402.0,214882.0,95.71590423583984,2022-03-06 23:31:30,2022-03-06 23:31:32
B0147_S3_7_300C10p_att00_Rq0_00889,646550.0,217669.0,95.7142562866211,2022-03-06 23:31:36,2022-03-06 23:31:38
B0147_S3_7_300C10p_att00_Rq0_00890,635096.0,215678.0,95.71037292480469,2022-03-06 23:31:41,2022-03-06 23:31:44
B0147_S3_7_300C10p_att00_Rq0_00891,641071.0,215545.0,95.70806884765625,2022-03-06 23:31:47,2022-03-06 23:31:49
B0147_S3_7_300C10p_att00_Rq0_00892,640955.0,215381.0,95.70509338378906,2022-03-06 23:31:53,2022-03-06 23:31:55
B0147_S3_7_300C10p_att00_Rq0_00893,639269.0,216739.0,95.70169830322266,2022-03-06 23:31:58,2022-03-06 23:32:01
B0147_S3_7_300C10p_att00_Rq0_00894,644186.0,216247.0,95.69956970214844,2022-03-06 23:32:04,2022-03-06 23:32:07
B0147_S3_7_300C10p_att00_Rq0_00895,641035.0,215110.0,95.69676208496094,2022-03-06 23:32:10,2022-03-06 23:32:12
B0147_S3_7_300C10p_att00_Rq0_00896,642518.0,215560.0,95.69498443603516,2022-03-06 23:32:16,2022-03-06 23:32:18
B0147_S3_7_300C10p_att00_Rq0_00897,643681.0,215866.0,95.69183349609375,2022-03-06 23:32:22,2022-03-06 23:32:24
B0147_S3_7_300C10p_att00_Rq0_00898,647169.0,216984.0,95.6889877319336,2022-03-06 23:32:27,2022-03-06 23:32:30
B0147_S3_7_300C10p_att00_Rq0_00899,644996.0,216224.0,95.68688201904297,2022-03-06 23:32:35,2022-03-06 23:32:37
B0147_S3_7_300C10p_att00_Rq0_00900,643822.0,215811.0,95.68244934082031,2022-03-06 23:32:40,2022-03-06 23:32:43
B0147_S3_7_300C10p_att00_Rq0_00901,641279.0,214863.0,95.67928314208984,2022-03-06 23:32:46,2022-03-06 23:32:49
B0147_S3_7_300C10p_att00_Rq0_00902,640419.0,216636.0,95.67573547363281,2022-03-06 23:32:54,2022-03-06 23:32:56
B0147_S3_7_300C10p_att00_Rq0_00903,635089.0,215912.0,95.67312622070312,2022-03-06 23:33:00,2022-03-06 23:33:02
B0147_S3_7_300C10p_att00_Rq0_00904,640817.0,216562.0,95.6700668334961,2022-03-06 23:33:09,2022-03-06 23:33:11
B0147_S3_7_300C10p_att00_Rq0_00905,640700.0,216390.0,95.66509246826172,2022-03-06 23:33:15,2022-03-06 23:33:17
B0147_S3_7_300C10p_att00_Rq0_00906,644770.0,217600.0,95.66419219970703,2022-03-06 23:33:20,2022-03-06 23:33:23
B0147_S3_7_300C10p_att00_Rq0_00907,645189.0,217604.0,95.65908813476562,2022-03-06 23:33:28,2022-03-06 23:33:30
B0147_S3_7_300C10p_att00_Rq0_00908,645648.0,217584.0,95.65653228759766,2022-03-06 23:33:33,2022-03-06 23:33:36
B0147_S3_7_300C10p_att00_Rq0_00909,637772.0,214823.0,95.65319061279297,2022-03-06 23:33:44,2022-03-06 23:33:47
B0147_S3_7_300C10p_att00_Rq0_00910,646149.0,217496.0,95.65019989013672,2022-03-06 23:33:50,2022-03-06 23:33:52
B0147_S3_7_300C10p_att00_Rq0_00911,643362.0,216418.0,95.64683532714844,2022-03-06 23:33:56,2022-03-06 23:33:58
B0147_S3_7_300C10p_att00_Rq0_00912,644885.0,216794.0,95.64407348632812,2022-03-06 23:34:01,2022-03-06 23:34:04
B0147_S3_7_300C10p_att00_Rq0_00913,643693.0,216302.0,95.64063262939453,2022-03-06 23:34:07,2022-03-06 23:34:09
B0147_S3_7_300C10p_att00_Rq0_00914,645324.0,216754.0,95.63877868652344,2022-03-06 23:34:13,2022-03-06 23:34:15
B0147_S3_7_300C10p_att00_Rq0_00915,646102.0,216939.0,95.63571166992188,2022-03-06 23:34:18,2022-03-06 23:34:21
B0147_S3_7_300C10p_att00_Rq0_00916,644532.0,216322.0,95.63312530517578,2022-03-06 23:34:24,2022-03-06 23:34:26
B0147_S3_7_300C10p_att00_Rq0_00917,637369.0,213861.0,95.62989044189453,2022-03-06 23:34:30,2022-03-06 23:34:32
B0147_S3_7_300C10p_att00_Rq0_00918,642167.0,215448.0,95.62841796875,2022-03-06 23:34:36,2022-03-06 23:34:38
